,fuel,Pc,eps,Cstar,MR,PcOvPe,subar,Tc,Tt,Te,Isp,gamma
4161,methane,29.5,1.1227410527477457,1679.3667914827595,6.0,2.9121421520236916,2,3063.962614723045,2793.230382639853,2563.2920351486123,221.511462764667,1.2279790167735816
4162,methane,29.5,1.1248853155104137,1683.237181062264,6.25,2.9121421520236916,3,3112.560087286336,2849.227973895131,2621.5596561986554,222.00869620950027,1.2206365335938245
4163,methane,29.5,1.1248853155104137,1683.237181062264,6.25,2.9121421520236916,2,3112.560087286336,2849.227973895131,2621.5596561986554,222.00869620950027,1.2206365335938245
4164,methane,29.5,1.1270755879582475,1686.1297394285466,6.5,2.9121421520236916,3,3155.3008007549365,2899.911943281924,2675.467850371607,222.38572997199645,1.213217115485677
4165,methane,29.5,1.1270755879582475,1686.1297394285466,6.5,2.9121421520236916,2,3155.3008007549365,2899.911943281924,2675.467850371607,222.38572997199645,1.213217115485677
4166,methane,29.5,1.129307652303063,1688.0951179542374,6.75,2.9121421520236916,3,3192.4799361141854,2945.360187964716,2725.0390363431015,222.6502196872392,1.2057152997033767
4167,methane,29.5,1.129307652303063,1688.0951179542374,6.75,2.9121421520236916,2,3192.4799361141854,2945.360187964716,2725.0390363431015,222.6502196872392,1.2057152997033767
4168,methane,29.5,1.1315669325103708,1689.1700778097738,7.0,2.9121421520236916,3,3224.4132237257227,2985.6388644603076,2770.2074778210913,222.81001956538313,1.198155358762476
4169,methane,29.5,1.1315669325103708,1689.1700778097738,7.0,2.9121421520236916,2,3224.4132237257227,2985.6388644603076,2770.2074778210913,222.81001956538313,1.198155358762476
4170,methane,29.5,1.1338245368499535,1689.3870294456829,7.25,2.9121421520236916,3,3251.4479498875435,3020.831730022843,2810.9849092700315,222.86427673187472,1.1905936990232622
4171,methane,29.5,1.1338245368499535,1689.3870294456829,7.25,2.9121421520236916,2,3251.4479498875435,3020.831730022843,2810.9849092700315,222.86427673187472,1.1905936990232622
4172,methane,29.5,1.1360368716833458,1688.7832921831784,7.5,2.9121421520236916,3,3273.964566030458,3051.070531850581,2847.2354605351547,222.81965016009414,1.1831471275615493
4173,methane,29.5,1.1360368716833458,1688.7832921831784,7.5,2.9121421520236916,2,3273.964566030458,3051.070531850581,2847.2354605351547,222.81965016009414,1.1831471275615493
4174,methane,29.5,1.1381501300304284,1687.4082206416228,7.75,2.9121421520236916,3,3292.3695993490737,3076.563255254982,2878.8934764548153,222.68015899395232,1.1759758166357153
4175,methane,29.5,1.1381501300304284,1687.4082206416228,7.75,2.9121421520236916,2,3292.3695993490737,3076.563255254982,2878.8934764548153,222.68015899395232,1.1759758166357153
4176,methane,30.0,1.1494130025917881,1349.3773117802546,0.75,2.9615004935834155,3,1200.9046379738886,1122.663767642336,1057.6369862622892,178.75806276546513,1.1603236940749897
4177,methane,30.0,1.1494130025917881,1349.3773117802546,0.75,2.9615004935834155,2,1200.9046379738886,1122.663767642336,1057.6369862622892,178.75806276546513,1.1603236940749897
4178,methane,30.0,1.146843939933869,1365.371695620824,1.0,2.9615004935834155,3,1255.2296624509536,1168.0486019871921,1098.0826864515157,180.93489914198562,1.1668575752668717
4179,methane,30.0,1.146843939933869,1365.371695620824,1.0,2.9615004935834155,2,1255.2296624509536,1168.0486019871921,1098.0826864515157,180.93489914198562,1.1668575752668717
4180,methane,30.0,1.14349725204016,1378.8364126864192,1.25,2.9615004935834155,3,1309.8369024237754,1211.0514105226316,1134.9065205128813,182.78333311119107,1.1758180177130542
4181,methane,30.0,1.14349725204016,1378.8364126864192,1.25,2.9615004935834155,2,1309.8369024237754,1211.0514105226316,1134.9065205128813,182.78333311119107,1.1758180177130542
4182,methane,30.0,1.139416605279859,1391.2388789462505,1.5,2.9615004935834155,3,1367.8631452364566,1254.1553260846604,1170.2368737595357,184.49844786260508,1.187230984849986
4183,methane,30.0,1.139416605279859,1391.2388789462505,1.5,2.9615004935834155,2,1367.8631452364566,1254.1553260846604,1170.2368737595357,184.49844786260508,1.187230984849986
4184,methane,30.0,1.134648133122785,1403.4918302143476,1.75,2.9615004935834155,3,1431.2863519028792,1299.1168530238351,1205.584729690876,186.19412105546937,1.2011914292653874
4185,methane,30.0,1.134648133122785,1403.4918302143476,1.75,2.9615004935834155,2,1431.2863519028792,1299.1168530238351,1205.584729690876,186.19412105546937,1.2011914292653874
4186,methane,30.0,1.1293216078445667,1416.1967979479434,2.0,2.9615004935834155,3,1500.4744133785107,1347.0411658058042,1242.071304705692,187.9289545410052,1.2177015836149416
4187,methane,30.0,1.1293216078445667,1416.1967979479434,2.0,2.9615004935834155,2,1500.4744133785107,1347.0411658058042,1242.071304705692,187.9289545410052,1.2177015836149416
4188,methane,30.0,1.1237417648202719,1429.6810807950772,2.25,2.9615004935834155,3,1573.9494893827186,1398.2697325543413,1280.409653915629,189.72694123739947,1.2363529150088224
4189,methane,30.0,1.1237417648202719,1429.6810807950772,2.25,2.9615004935834155,2,1573.9494893827186,1398.2697325543413,1280.409653915629,189.72694123739947,1.2363529150088224
4190,methane,30.0,1.1183824959954036,1443.9289891086726,2.5,2.9615004935834155,3,1649.099686983273,1452.3182068183291,1320.929670182668,191.57540831376718,1.2560906830769236
4191,methane,30.0,1.1183824959954036,1443.9289891086726,2.5,2.9615004935834155,2,1649.099686983273,1452.3182068183291,1320.929670182668,191.57540831376718,1.2560906830769236
4192,methane,30.0,1.1135923710461224,1459.45173588918,2.75,2.9615004935834155,3,1726.4754971720085,1508.8494921107545,1364.650708917004,193.61460231538172,1.2769498763618612
4193,methane,30.0,1.1135923710461224,1459.45173588918,2.75,2.9615004935834155,2,1726.4754971720085,1508.8494921107545,1364.650708917004,193.61460231538172,1.2769498763618612
4194,methane,30.0,1.106722708312374,1490.5494025280836,3.0,2.9615004935834155,3,1875.964098969342,1624.7658891080919,1452.5593238043903,197.526676860872,1.310780717846722
4195,methane,30.0,1.106722708312374,1490.5494025280836,3.0,2.9615004935834155,2,1875.964098969342,1624.7658891080919,1452.5593238043903,197.526676860872,1.310780717846722
4196,methane,30.0,1.1076385841159533,1524.798691325083,3.25,2.9615004935834155,3,2029.5807458314189,1764.0814908818325,1576.4154913919638,201.95189026815132,1.3109219008863957
4197,methane,30.0,1.1076385841159533,1524.798691325083,3.25,2.9615004935834155,2,2029.5807458314189,1764.0814908818325,1576.4154913919638,201.95189026815132,1.3109219008863957
4198,methane,30.0,1.1097562175397384,1553.5438056070159,3.5,2.9615004935834155,3,2171.3338679554377,1895.3699837542867,1696.7093874515176,205.70704593877346,1.302332999234713
4199,methane,30.0,1.1097562175397384,1553.5438056070159,3.5,2.9615004935834155,2,2171.3338679554377,1895.3699837542867,1696.7093874515176,205.70704593877346,1.302332999234713
4200,methane,30.0,1.1118031014788914,1577.5757266734395,3.75,2.9615004935834155,3,2301.6371467649933,2017.6532670335755,1809.5095475742382,208.83841844735852,1.2940412649263158
4201,methane,30.0,1.1118031014788914,1577.5757266734395,3.75,2.9615004935834155,2,2301.6371467649933,2017.6532670335755,1809.5095475742382,208.83841844735852,1.2940412649263158
4202,methane,30.0,1.113774900765619,1597.8140456758358,4.0,2.9615004935834155,3,2421.2063041942397,2131.5611441847736,1915.2043851852109,211.4646883922271,1.2862922689166854
4203,methane,30.0,1.113774900765619,1597.8140456758358,4.0,2.9615004935834155,2,2421.2063041942397,2131.5611441847736,1915.2043851852109,211.4646883922271,1.2862922689166854
4204,methane,30.0,1.1157205782903261,1614.9452799625408,4.25,2.9615004935834155,3,2530.7118813398765,2237.652596987279,2014.347733061736,213.6783656100389,1.2788825120415417
4205,methane,30.0,1.1157205782903261,1614.9452799625408,4.25,2.9615004935834155,2,2530.7118813398765,2237.652596987279,2014.347733061736,213.6783656100389,1.2788825120415417
4206,methane,30.0,1.117674624412065,1629.481728012178,4.5,2.9615004935834155,3,2630.7932931826085,2336.3920595797963,2107.4065532000063,215.54962003590768,1.2716504260674817
4207,methane,30.0,1.117674624412065,1629.481728012178,4.5,2.9615004935834155,2,2630.7932931826085,2336.3920595797963,2107.4065532000063,215.54962003590768,1.2716504260674817
4208,methane,30.0,1.1196564575723604,1641.8154998053412,4.75,2.9615004935834155,3,2722.065934688288,2428.1717605077456,2194.763330131619,217.1326498859574,1.2644956686639097
4209,methane,30.0,1.1196564575723604,1641.8154998053412,4.75,2.9615004935834155,2,2722.065934688288,2428.1717605077456,2194.763330131619,217.1326498859574,1.2644956686639097
4210,methane,30.0,1.1216741594980175,1652.2564151117767,5.0,2.9615004935834155,3,2805.1122832912215,2513.337989611091,2276.734833609875,218.47024934996605,1.2573637006401512
4211,methane,30.0,1.1216741594980175,1652.2564151117767,5.0,2.9615004935834155,2,2805.1122832912215,2513.337989611091,2276.734833609875,218.47024934996605,1.2573637006401512
4212,methane,30.0,1.1237298102807232,1661.0538680226,5.25,2.9615004935834155,3,2880.4649734516815,2592.203547530963,2353.5937756743892,219.5964171242142,1.2502262815746403
4213,methane,30.0,1.1237298102807232,1661.0538680226,5.25,2.9615004935834155,2,2880.4649734516815,2592.203547530963,2353.5937756743892,219.5964171242142,1.2502262815746403
4214,methane,30.0,1.1258237672155955,1668.4106955452767,5.5,2.9615004935834155,3,2948.5960529418016,2665.0496922301304,2425.575219522594,220.53852596384678,1.2430693867030937
4215,methane,30.0,1.1258237672155955,1668.4106955452767,5.5,2.9615004935834155,2,2948.5960529418016,2665.0496922301304,2425.575219522594,220.53852596384678,1.2430693867030937
4216,methane,30.0,1.1279571293522768,1674.4911780789885,5.75,2.9615004935834155,3,3009.9145079629066,2732.1218105089265,2492.8799655782677,221.3185994547864,1.235881555385685
4217,methane,30.0,1.1279571293522768,1674.4911780789885,5.75,2.9615004935834155,2,3009.9145079629066,2732.1218105089265,2492.8799655782677,221.3185994547864,1.235881555385685
4218,methane,30.0,1.1301328605627774,1679.4248389592374,6.0,2.9615004935834155,3,3064.772787102015,2793.6219244383483,2555.67046268727,221.95424575223097,1.2286466890736725
4219,methane,30.0,1.1301328605627774,1679.4248389592374,6.0,2.9615004935834155,2,3064.772787102015,2793.6219244383483,2555.67046268727,221.95424575223097,1.2286466890736725
4220,methane,30.0,1.1323553690198327,1683.310471791128,6.25,2.9615004935834155,3,3113.4822554628213,2849.705116895503,2614.070840212041,222.45915255951888,1.2213463998783518
4221,methane,30.0,1.1323553690198327,1683.310471791128,6.25,2.9615004935834155,2,3113.4822554628213,2849.705116895503,2614.070840212041,222.45915255951888,1.2213463998783518
4222,methane,30.0,1.1346270984126394,1686.2196999099272,6.5,2.9615004935834155,3,3156.334169055124,2900.4813971393137,2668.152850613565,222.84390983134756,1.213961794228188
4223,methane,30.0,1.1346270984126394,1686.2196999099272,6.5,2.9615004935834155,2,3156.334169055124,2900.4813971393137,2668.152850613565,222.84390983134756,1.213961794228188
4224,methane,30.0,1.1369443222656184,1688.20301928534,6.75,2.9615004935834155,3,3193.6216609957805,2946.0274296097746,2717.9379211041223,223.11621469386841,1.2064848929444858
4225,methane,30.0,1.1369443222656184,1688.20301928534,6.75,2.9615004935834155,2,3193.6216609957805,2946.0274296097746,2717.9379211041223,223.11621469386841,1.2064848929444858
4226,methane,30.0,1.1392927155438612,1689.2968935779097,7.0,2.9615004935834155,3,3225.6583306528883,2986.40760080109,2763.3568002771863,223.2840373548642,1.198936530087361
4227,methane,30.0,1.1392927155438612,1689.2968935779097,7.0,2.9615004935834155,2,3225.6583306528883,2986.40760080109,2763.3568002771863,223.2840373548642,1.198936530087361
4228,methane,30.0,1.141643113599979,1689.5332745177707,7.25,2.9615004935834155,3,3252.7894329175874,3021.703264215658,2804.4230521650156,223.3460883750139,1.1913685216833425
4229,methane,30.0,1.141643113599979,1689.5332745177707,7.25,2.9615004935834155,2,3252.7894329175874,3021.703264215658,2804.4230521650156,223.3460883750139,1.1913685216833425
4230,methane,30.0,1.1439508225216526,1688.9488699398596,7.5,2.9615004935834155,3,3275.393700713809,3052.043227696922,2840.989047571307,223.30921196203317,1.1838944377902376
4231,methane,30.0,1.1439508225216526,1688.9488699398596,7.5,2.9615004935834155,2,3275.393700713809,3052.043227696922,2840.989047571307,223.30921196203317,1.1838944377902376
4232,methane,30.0,1.146159945642207,1687.5923451166877,7.75,2.9615004935834155,3,3293.8764291799603,3077.63239330796,2872.979944902832,223.1771331387771,1.1766729999469552
4233,methane,30.0,1.146159945642207,1687.5923451166877,7.75,2.9615004935834155,2,3293.8764291799603,3077.63239330796,2872.979944902832,223.1771331387771,1.1766729999469552
4234,methane,30.5,1.157779219544899,1349.6526751647077,0.75,3.010858835143139,3,1202.1488124625012,1123.7881831284267,1056.72658582522,179.18024690286038,1.1601701489216134
4235,methane,30.5,1.157779219544899,1349.6526751647077,0.75,3.010858835143139,2,1202.1488124625012,1123.7881831284267,1056.72658582522,179.18024690286038,1.1601701489216134
4236,methane,30.5,1.1551270391035178,1365.6631342865735,1.0,3.010858835143139,3,1256.4930953808362,1169.1934118431632,1097.052548784763,181.35983339659217,1.1666114586202374
4237,methane,30.5,1.1551270391035178,1365.6631342865735,1.0,3.010858835143139,2,1256.4930953808362,1169.1934118431632,1097.052548784763,181.35983339659217,1.1666114586202374
4238,methane,30.5,1.1516738710231842,1379.1383760895733,1.25,3.010858835143139,3,1311.0773143084111,1212.1926470908757,1133.7049397654632,183.20801275453823,1.175450565505937
4239,methane,30.5,1.1516738710231842,1379.1383760895733,1.25,3.010858835143139,2,1311.0773143084111,1212.1926470908757,1133.7049397654632,183.20801275453823,1.175450565505937
4240,methane,30.5,1.1474655215886087,1391.542814855609,1.5,3.010858835143139,3,1369.026864687628,1255.2646898026865,1168.7996243983544,184.91986623129958,1.1867067276283974
4241,methane,30.5,1.1474655215886087,1391.542814855609,1.5,3.010858835143139,2,1369.026864687628,1255.2646898026865,1168.7996243983544,184.91986623129958,1.1867067276283974
4242,methane,30.5,1.1425487842555966,1403.7863261367365,1.75,3.010858835143139,3,1432.314224532815,1300.1605740288578,1203.8333116607369,186.6093344841455,1.200470262136277
4243,methane,30.5,1.1425487842555966,1403.7863261367365,1.75,3.010858835143139,2,1432.314224532815,1300.1605740288578,1203.8333116607369,186.6093344841455,1.200470262136277
4244,methane,30.5,1.1370527988757393,1416.467929813027,2.0,3.010858835143139,3,1501.3218983690126,1347.9836368094475,1239.9161578832816,188.3351284273595,1.2167532474070006
4245,methane,30.5,1.1370527988757393,1416.467929813027,2.0,3.010858835143139,2,1501.3218983690126,1347.9836368094475,1239.9161578832816,188.3351284273595,1.2167532474070006
4246,methane,30.5,1.1312823284317854,1429.915153626452,2.25,3.010858835143139,3,1574.6069669511053,1399.0819220407784,1277.7605109895349,190.12185134611346,1.2351856793729539
4247,methane,30.5,1.1312823284317854,1429.915153626452,2.25,3.010858835143139,2,1574.6069669511053,1399.0819220407784,1277.7605109895349,190.12185134611346,1.2351856793729539
4248,methane,30.5,1.1257163953500364,1444.1178402074179,2.5,3.010858835143139,3,1649.5908900711097,1452.986774208859,1317.7132871038343,191.95800790745744,1.2547810873127625
4249,methane,30.5,1.1257163953500364,1444.1178402074179,2.5,3.010858835143139,2,1649.5908900711097,1452.986774208859,1317.7132871038343,191.95800790745744,1.2547810873127625
4250,methane,30.5,1.1207011985875932,1459.6097036169274,2.75,3.010858835143139,3,1726.8111186997858,1509.3791760846311,1360.8415854029708,193.98618435036195,1.2757770620927515
4251,methane,30.5,1.1207011985875932,1459.6097036169274,2.75,3.010858835143139,2,1726.8111186997858,1509.3791760846311,1360.8415854029708,193.98618435036195,1.2757770620927515
4252,methane,30.5,1.1134320707087837,1490.5733428757453,3.0,3.010858835143139,3,1875.999782955194,1624.8576211802178,1447.1968145067344,197.8707639143544,1.3101188211656178
4253,methane,30.5,1.1134320707087837,1490.5733428757453,3.0,3.010858835143139,2,1875.999782955194,1624.8576211802178,1447.1968145067344,197.8707639143544,1.3101188211656178
4254,methane,30.5,1.1142874743529083,1524.8000452020194,3.25,3.010858835143139,3,2029.5993306946316,1764.0947973737061,1570.282275260348,202.29832712493138,1.3110641543536206
4255,methane,30.5,1.1142874743529083,1524.8000452020194,3.25,3.010858835143139,2,2029.5993306946316,1764.0947973737061,1570.282275260348,202.29832712493138,1.3110641543536206
4256,methane,30.5,1.1164825947156194,1553.5426739294144,3.5,3.010858835143139,3,2171.3649950900935,1895.3767170975725,1690.215980276229,206.06412764290104,1.302545005580585
4257,methane,30.5,1.1164825947156194,1553.5426739294144,3.5,3.010858835143139,2,2171.3649950900935,1895.3767170975725,1690.215980276229,206.06412764290104,1.302545005580585
4258,methane,30.5,1.118608631492628,1577.5739756524724,3.75,3.010858835143139,3,2301.694063530114,2017.663165074919,1802.7286689577659,209.20550332745324,1.2942716211879919
4259,methane,30.5,1.118608631492628,1577.5739756524724,3.75,3.010858835143139,2,2301.694063530114,2017.663165074919,1802.7286689577659,209.20550332745324,1.2942716211879919
4260,methane,30.5,1.1206544979740316,1597.812452499087,4.0,3.010858835143139,3,2421.3025966629148,2131.579693107673,1908.1792535029972,211.84087104049988,1.2865473488625152
4261,methane,30.5,1.1206544979740316,1597.812452499087,4.0,3.010858835143139,2,2421.3025966629148,2131.579693107673,1908.1792535029972,211.84087104049988,1.2865473488625152
4262,methane,30.5,1.1226706603317778,1614.944922159298,4.25,3.010858835143139,3,2530.861294669013,2237.6861568662757,2007.116841065285,214.0630973786857,1.2791728603072088
4263,methane,30.5,1.1226706603317778,1614.944922159298,4.25,3.010858835143139,2,2530.861294669013,2237.6861568662757,2007.116841065285,214.0630973786857,1.2791728603072088
4264,methane,30.5,1.1246932963973366,1629.4840790872206,4.5,3.010858835143139,3,2631.008930018721,2336.4483169960845,2100.0118912043736,215.94241238216745,1.2719852108984806
4265,methane,30.5,1.1246932963973366,1629.4840790872206,4.5,3.010858835143139,2,2631.008930018721,2336.4483169960845,2100.0118912043736,215.94241238216745,1.2719852108984806
4266,methane,30.5,1.1267431162444077,1641.8223026231665,4.75,3.010858835143139,3,2722.35945904261,2428.2594634819616,2187.2449846780196,217.53331503739815,1.264881567167943
4267,methane,30.5,1.1267431162444077,1641.8223026231665,4.75,3.010858835143139,2,2722.35945904261,2428.2594634819616,2187.2449846780196,217.53331503739815,1.264881567167943
4268,methane,30.5,1.1288291048505255,1652.2695629885918,5.0,3.010858835143139,3,2805.493515324453,2513.466474446596,2269.1364053708407,218.87854075648738,1.2578043331184008
4269,methane,30.5,1.1288291048505255,1652.2695629885918,5.0,3.010858835143139,2,2805.493515324453,2513.466474446596,2269.1364053708407,218.87854075648738,1.2578043331184008
4270,methane,30.5,1.1309539903873917,1661.0752595652248,5.25,3.010858835143139,3,2880.9418153414103,2592.3822721285737,2345.957363486064,220.01223313460457,1.2507227044256815
4271,methane,30.5,1.1309539903873917,1661.0752595652248,5.25,3.010858835143139,2,2880.9418153414103,2592.3822721285737,2345.957363486064,220.01223313460457,1.2507227044256815
4272,methane,30.5,1.1331185898766112,1668.4421559194382,5.5,3.010858835143139,3,2949.174597707233,2665.28787353811,2417.941827492714,220.96184374970738,1.2436204864529596
4273,methane,30.5,1.1331185898766112,1668.4421559194382,5.5,3.010858835143139,2,2949.174597707233,2665.28787353811,2417.941827492714,220.96184374970738,1.2436204864529596
4274,methane,30.5,1.1353243948106055,1674.5344210926255,5.75,3.010858835143139,3,3010.599178641061,2732.428203646226,2485.291410267165,221.74935296073775,1.2364845038192651
4275,methane,30.5,1.1353243948106055,1674.5344210926255,5.75,3.010858835143139,2,3010.599178641061,2732.428203646226,2485.291410267165,221.74935296073775,1.2364845038192651
4276,methane,30.5,1.137574793538707,1679.4814749044372,6.0,3.010858835143139,3,3065.566393127959,2794.004703076317,2548.1664713724676,222.39248909487804,1.2292975501097352
4277,methane,30.5,1.137574793538707,1679.4814749044372,6.0,3.010858835143139,2,3065.566393127959,2794.004703076317,2548.1664713724676,222.39248909487804,1.2292975501097352
4278,methane,30.5,1.139874666174261,1683.382018923974,6.25,3.010858835143139,3,3114.385929276965,2850.1717774232893,2606.691350707812,222.90494358481288,1.222039945188982
4279,methane,30.5,1.139874666174261,1683.382018923974,6.25,3.010858835143139,2,3114.385929276965,2850.1717774232893,2606.691350707812,222.90494358481288,1.222039945188982
4280,methane,30.5,1.142227011944583,1686.3075794092026,6.5,3.010858835143139,3,3157.347205482908,2901.0385825945073,2660.9393407347993,223.29724183603906,1.2146910575768315
4281,methane,30.5,1.142227011944583,1686.3075794092026,6.5,3.010858835143139,2,3157.347205482908,2901.0385825945073,2660.9393407347993,223.29724183603906,1.2146910575768315
4282,methane,30.5,1.1446286349593202,1688.3084870092016,6.75,3.010858835143139,3,3194.741340036062,2946.680587957631,2710.9291791072915,223.57723604726573,1.207240589163226
4283,methane,30.5,1.1446286349593202,1688.3084870092016,6.75,3.010858835143139,2,3194.741340036062,2946.680587957631,2710.9291791072915,223.57723604726573,1.207240589163226
4284,methane,30.5,1.1470655555387919,1689.4209226118503,7.0,3.010858835143139,3,3226.8798307173984,2987.1604569253313,2756.5916673165734,223.75282181704023,1.1997058664550753
4285,methane,30.5,1.1470655555387919,1689.4209226118503,7.0,3.010858835143139,2,3226.8798307173984,2987.1604569253313,2756.5916673165734,223.75282181704023,1.1997058664550753
4286,methane,30.5,1.149508289617653,1689.6763908604642,7.25,3.010858835143139,3,3254.1059229782427,3022.5571930516307,2797.9379342068823,223.8225490651938,1.192134066279737
4287,methane,30.5,1.149508289617653,1689.6763908604642,7.25,3.010858835143139,2,3254.1059229782427,3022.5571930516307,2797.9379342068823,223.8225490651938,1.192134066279737
4288,methane,30.5,1.1519112477048188,1689.1110004741374,7.5,3.010858835143139,3,3276.7966431740992,3052.996718823354,2834.8125931135573,223.79325180978725,1.1846354350169608
4289,methane,30.5,1.1519112477048188,1689.1110004741374,7.5,3.010858835143139,2,3276.7966431740992,3052.996718823354,2834.8125931135573,223.79325180978725,1.1846354350169608
4290,methane,30.5,1.154216467280913,1687.7727381140155,7.75,3.010858835143139,3,3295.356055766403,3078.680897310891,2867.1302610921707,223.66848005885535,1.1773669036369456
4291,methane,30.5,1.154216467280913,1687.7727381140155,7.75,3.010858835143139,2,3295.356055766403,3078.680897310891,2867.1302610921707,223.66848005885535,1.1773669036369456
4292,methane,31.0,1.1661978775483706,1349.9232057328945,0.75,3.0602171767028628,3,1203.374499917155,1124.895917358605,1055.8326883652949,179.59806296946402,1.1600206899750072
4293,methane,31.0,1.1661978775483706,1349.9232057328945,0.75,3.0602171767028628,2,1203.374499917155,1124.895917358605,1055.8326883652949,179.59806296946402,1.1600206899750072
4294,methane,31.0,1.163463450639727,1365.9495631024274,1.0,3.0602171767028628,3,1257.73816782001,1170.3215426171187,1096.0428090639932,181.78039952440164,1.1663718884118304
4295,methane,31.0,1.163463450639727,1365.9495631024274,1.0,3.0602171767028628,2,1257.73816782001,1170.3215426171187,1096.0428090639932,181.78039952440164,1.1663718884118304
4296,methane,31.0,1.1599050583256256,1379.4352459491563,1.25,3.0602171767028628,3,1312.3002828345652,1213.3175947963196,1132.5293244214795,183.62841694972946,1.1750930164085611
4297,methane,31.0,1.1599050583256256,1379.4352459491563,1.25,3.0602171767028628,2,1312.3002828345652,1213.3175947963196,1132.5293244214795,183.62841694972946,1.1750930164085611
4298,methane,31.0,1.1555707085245286,1391.8417443279861,1.5,3.0602171767028628,3,1370.1751705278243,1256.3586929691803,1167.3961483651328,185.3372028489675,1.1861968510418224
4299,methane,31.0,1.1555707085245286,1391.8417443279861,1.5,3.0602171767028628,2,1370.1751705278243,1256.3586929691803,1167.3961483651328,185.3372028489675,1.1861968510418224
4300,methane,31.0,1.15050792455587,1404.0761549718243,1.75,3.0602171767028628,3,1433.3298911885267,1301.1905513885868,1202.1266614665901,187.02071584949906,1.1997689590752536
4301,methane,31.0,1.15050792455587,1404.0761549718243,1.75,3.0602171767028628,2,1433.3298911885267,1301.1905513885868,1202.1266614665901,187.02071584949906,1.1997689590752536
4302,methane,31.0,1.1448451944549363,1416.7350589410064,2.0,3.0602171767028628,3,1502.1609573042688,1348.9146778674958,1237.8197434524486,188.73784270335412,1.2158297636175186
4303,methane,31.0,1.1448451944549363,1416.7350589410064,2.0,3.0602171767028628,2,1502.1609573042688,1348.9146778674958,1237.8197434524486,188.73784270335412,1.2158297636175186
4304,methane,31.0,1.1388870228895005,1430.1461824175785,2.25,3.0602171767028628,3,1575.2592951933925,1399.8854272616554,1275.1864717549188,190.5137369163152,1.2340445937170494
4305,methane,31.0,1.1388870228895005,1430.1461824175785,2.25,3.0602171767028628,2,1575.2592951933925,1399.8854272616554,1275.1864717549188,190.5137369163152,1.2340445937170494
4306,methane,31.0,1.1331168636564268,1444.304641586742,2.5,3.0602171767028628,3,1650.0792462531645,1453.6493186461203,1314.5897947459925,192.33791938327582,1.2534917230887912
4307,methane,31.0,1.1331168636564268,1444.304641586742,2.5,3.0602171767028628,2,1650.0792462531645,1453.6493186461203,1314.5897947459925,192.33791938327582,1.2534917230887912
4308,methane,31.0,1.1278759625093062,1459.7663296452454,2.75,3.0602171767028628,3,1727.1456297779669,1509.9050692572396,1357.139567055207,194.35525020384873,1.274615738231897
4309,methane,31.0,1.1278759625093062,1459.7663296452454,2.75,3.0602171767028628,2,1727.1456297779669,1509.9050692572396,1357.139567055207,194.35525020384873,1.274615738231897
4310,methane,31.0,1.1202049082754737,1490.5975868712344,3.0,3.0602171767028628,3,1876.0357287502939,1624.9504565117736,1441.9692068067943,198.21258833017345,1.309416163790151
4311,methane,31.0,1.1202049082754737,1490.5975868712344,3.0,3.0602171767028628,2,1876.0357287502939,1624.9504565117736,1441.9692068067943,198.21258833017345,1.309416163790151
4312,methane,31.0,1.120988714101394,1524.801456697204,3.25,3.0602171767028628,3,2029.6176784941522,1764.1082362833345,1564.2711365692917,202.64190825511054,1.311196265483641
4313,methane,31.0,1.120988714101394,1524.801456697204,3.25,3.0602171767028628,2,2029.6176784941522,1764.1082362833345,1564.2711365692917,202.64190825511054,1.311196265483641
4314,methane,31.0,1.1232600560519548,1553.541578488038,3.5,3.0602171767028628,3,2171.3953161308036,1895.3834038927675,1683.8504286733714,206.4180105746945,1.302751511329441
4315,methane,31.0,1.1232600560519548,1553.541578488038,3.5,3.0602171767028628,2,2171.3953161308036,1895.3834038927675,1683.8504286733714,206.4180105746945,1.302751511329441
4316,methane,31.0,1.125464868109416,1577.5722496328272,3.75,3.0602171767028628,3,2301.749667624424,2017.6728743272565,1796.0794622543426,209.56926212953672,1.2944960784912964
4317,methane,31.0,1.125464868109416,1577.5722496328272,3.75,3.0602171767028628,2,2301.749667624424,2017.6728743272565,1796.0794622543426,209.56926212953672,1.2944960784912964
4318,methane,31.0,1.1275844137263664,1597.8108899638369,4.0,3.0602171767028628,3,2421.396656817313,2131.5978230700416,1901.2876046663432,212.21366205213138,1.2867953212632557
4319,methane,31.0,1.1275844137263664,1597.8108899638369,4.0,3.0602171767028628,2,2421.396656817313,2131.5978230700416,1901.2876046663432,212.21366205213138,1.2867953212632557
4320,methane,31.0,1.1296705791961,1614.9445636989408,4.25,3.0602171767028628,3,2531.0072772769204,2237.7189279896015,2000.0219273151083,214.44426613854498,1.2794544775871999
4321,methane,31.0,1.1296705791961,1614.9445636989408,4.25,3.0602171767028628,2,2531.0072772769204,2237.7189279896015,2000.0219273151083,214.44426613854498,1.2794544775871999
4322,methane,31.0,1.1317612175185305,1629.486350547421,4.5,3.0602171767028628,3,2631.2196902805367,2336.5032419333643,2092.7531976168602,216.33152652077666,1.2723095383697443
4323,methane,31.0,1.1317612175185305,1629.486350547421,4.5,3.0602171767028628,2,2631.2196902805367,2336.5032419333643,2092.7531976168602,216.33152652077666,1.2723095383697443
4324,methane,31.0,1.1338783886991965,1641.8289101084774,4.75,3.0602171767028628,3,2722.646463161858,2428.3450953562824,2179.863405702608,217.9300734343877,1.2652555010069615
