fuel,Pc,eps,Cstar,MR,PcOvPe,subar,Tc,Tt,Te,Isp,gamma
methane,18.5,1.0003351413895123,1667.35176680059,5.5,1.8262586377097727,3,2930.432129765285,2657.3414254894547,2646.707288595811,211.5806519780498,1.2242977999537292
methane,18.5,1.0003351413895123,1667.35176680059,5.5,1.8262586377097727,2,2930.432129765285,2657.3414254894547,2646.707288595811,211.5806519780498,1.2242977999537292
propane,18.5,1.0002712636500375,1593.6664407793885,5.25,1.8262586377097727,3,2903.2711185868434,2623.817760460418,2614.0995361914984,202.35911713050453,1.230443162332722
propane,18.5,1.0002712636500375,1593.6664407793885,5.25,1.8262586377097727,2,2903.2711185868434,2623.817760460418,2614.0995361914984,202.35911713050453,1.230443162332722
C2H5OH,18.5,1.0005342999368572,1553.6004581761847,3.5,1.8262586377097727,3,2894.7425909702342,2644.431213051795,2632.5019653012605,196.80605166983685,1.208247470336964
C2H5OH,18.5,1.0005342999368572,1553.6004581761847,3.5,1.8262586377097727,2,2894.7425909702342,2644.431213051795,2632.5019653012605,196.80605166983685,1.208247470336964
methane,18.5,1.0002490477880217,1660.3240949080098,5.25,1.8262586377097727,3,2865.391355639986,2586.385762719505,2577.1155661589423,210.8759306914557,1.2327832758816517
methane,18.5,1.0002490477880217,1660.3240949080098,5.25,1.8262586377097727,2,2865.391355639986,2586.385762719505,2577.1155661589423,210.8759306914557,1.2327832758816517
propane,18.5,1.0001858736309484,1581.8547741766504,5.0,1.8262586377097727,3,2824.983450181426,2539.392384249344,2531.271938943345,201.0688366388398,1.2401210611483384
propane,18.5,1.0001858736309484,1581.8547741766504,5.0,1.8262586377097727,2,2824.983450181426,2539.392384249344,2531.271938943345,201.0688366388398,1.2401210611483384
methane,18.5,1.0001752311370125,1651.8000912322073,5.0,1.8262586377097727,3,2792.976086855484,2509.1342555698097,2501.314206266561,209.98664809541657,1.241450699972995
methane,18.5,1.0001752311370125,1651.8000912322073,5.0,1.8262586377097727,2,2792.976086855484,2509.1342555698097,2501.314206266561,209.98664809541657,1.241450699972995
C2H5OH,18.5,1.0003508257154712,1535.9554363786658,3.25,1.8262586377097727,3,2789.951453123825,2527.021228290051,2516.57936683889,194.8884877843536,1.222953484703855
C2H5OH,18.5,1.0003508257154712,1535.9554363786658,3.25,1.8262586377097727,2,2789.951453123825,2527.021228290051,2516.57936683889,194.8884877843536,1.222953484703855
propane,18.5,1.000117768727279,1567.9021491687947,4.75,1.8262586377097727,3,2736.724025608472,2446.962069491459,2440.4864759522134,199.5054957482517,1.249763596615176
propane,18.5,1.000117768727279,1567.9021491687947,4.75,1.8262586377097727,2,2736.724025608472,2446.962069491459,2440.4864759522134,199.5054957482517,1.249763596615176
methane,18.5,1.0001142365592754,1641.5727207564394,4.75,1.8262586377097727,3,2712.65570516368,2425.291014417912,2418.974099936981,208.88526106905843,1.2502669278743663
methane,18.5,1.0001142365592754,1641.5727207564394,4.75,1.8262586377097727,2,2712.65570516368,2425.291014417912,2418.974099936981,208.88526106905843,1.2502669278743663
C2H5OH,18.5,1.000221767441816,1513.725426040523,3.0,1.8262586377097727,3,2661.147388931476,2391.714526791437,2383.395230914799,192.35525654369977,1.236145379007415
C2H5OH,18.5,1.000221767441816,1513.725426040523,3.0,1.8262586377097727,2,2661.147388931476,2391.714526791437,2383.395230914799,192.35525654369977,1.236145379007415
propane,18.5,1.0000660323146442,1551.4942604552643,4.5,1.8262586377097727,3,2637.906511495822,2346.199078850776,2341.3880599772488,197.6275158396279,1.259364030448856
propane,18.5,1.0000660323146442,1551.4942604552643,4.5,1.8262586377097727,2,2637.906511495822,2346.199078850776,2341.3880599772488,197.6275158396279,1.259364030448856
methane,18.5,1.0000664277454483,1629.3911636614905,4.5,1.8262586377097727,3,2623.832674566948,2334.54035158369,2329.7588631968474,207.5378029485036,1.2591779607621536
methane,18.5,1.0000664277454483,1629.3911636614905,4.5,1.8262586377097727,2,2623.832674566948,2334.54035158369,2329.7588631968474,207.5378029485036,1.2591779607621536
propane,18.5,1.0000297696357143,1532.227484564004,4.25,1.8262586377097727,3,2527.8374004239827,2236.699631513159,2233.504478136253,195.38149160142356,1.2689107650629654
propane,18.5,1.0000297696357143,1532.227484564004,4.25,1.8262586377097727,2,2527.8374004239827,2236.699631513159,2233.504478136253,195.38149160142356,1.2689107650629654
methane,18.5,1.000031817328758,1614.949047149894,4.25,1.8262586377097727,3,2525.85919022608,2236.5497350208016,2233.2599981331423,205.90265715140345,1.2681257035870583
methane,18.5,1.000031817328758,1614.949047149894,4.25,1.8262586377097727,2,2525.85919022608,2236.5497350208016,2233.2599981331423,205.90265715140345,1.2681257035870583
C2H5OH,18.5,1.0001319523126833,1486.193107118746,2.75,1.8262586377097727,3,2508.072035527345,2238.6666434241265,2232.378113137395,189.1155652475536,1.2480928979582615
C2H5OH,18.5,1.0001319523126833,1486.193107118746,2.75,1.8262586377097727,2,2508.072035527345,2238.6666434241265,2232.378113137395,189.1155652475536,1.2480928979582615
methane,18.5,1.000010022258596,1597.8625881451385,4.0,1.8262586377097727,3,2418.064844556945,2130.958060675768,2129.154542422076,203.92786120533364,1.277069983274062
methane,18.5,1.000010022258596,1597.8625881451385,4.0,1.8262586377097727,2,2418.064844556945,2130.958060675768,2129.154542422076,203.92786120533364,1.277069983274062
propane,18.5,1.000008017863156,1509.5787885197276,4.0,1.8262586377097727,3,2405.7425318867336,2117.975197608652,2116.364681460612,192.69847634200997,1.278419819674521
propane,18.5,1.000008017863156,1509.5787885197276,4.0,1.8262586377097727,2,2405.7425318867336,2117.975197608652,2116.364681460612,192.69847634200997,1.278419819674521
C2H5OH,18.5,1.0000701093670217,1452.0990328050264,2.5,1.8262586377097727,3,2330.110995936884,2067.195392799374,2062.799924722161,185.0109151563233,1.25917679386692
C2H5OH,18.5,1.0000701093670217,1452.0990328050264,2.5,1.8262586377097727,2,2330.110995936884,2067.195392799374,2062.799924722161,185.0109151563233,1.25917679386692
methane,18.5,1.000000504914028,1577.632496735832,3.75,1.8262586377097727,3,2299.780050942713,2017.3447505492811,2016.7900254977556,201.5477387501676,1.2860495780902892
methane,18.5,1.000000504914028,1577.632496735832,3.75,1.8262586377097727,2,2299.780050942713,2017.3447505492811,2016.7900254977556,201.5477387501676,1.2860495780902892
propane,18.5,1.0000000459827902,1482.8486347383337,3.75,1.8262586377097727,3,2270.792963534505,1989.419001151737,1989.4190011517348,189.48823290939453,1.28800295312446
propane,18.5,1.0000000459827902,1482.8486347383337,3.75,1.8262586377097727,2,2270.792963534505,1989.419001151737,1989.4190011517348,189.48823290939453,1.28800295312446
methane,18.5,1.000003144881001,1553.5843918238277,3.5,1.8262586377097727,3,2170.3389713200563,1895.1908402585177,1894.264867225948,198.6758452707294,1.2952599044847797
methane,18.5,1.000003144881001,1553.5843918238277,3.5,1.8262586377097727,2,2170.3389713200563,1895.1908402585177,1894.264867225948,198.6758452707294,1.2952599044847797
C2H5OH,18.5,1.0000289609732798,1409.449242533064,2.25,1.8262586377097727,3,2126.0383980622787,1875.77945920893,1873.1231955250128,179.79289258567763,1.2699169903404337
C2H5OH,18.5,1.0000289609732798,1409.449242533064,2.25,1.8262586377097727,2,2126.0383980622787,1875.77945920893,1873.1231955250128,179.79289258567763,1.2699169903404337
propane,18.5,1.0000062193787966,1451.0649530422008,3.5,1.8262586377097727,3,2122.0951365826763,1850.189396864966,1848.9013855406172,185.62837861615623,1.2980532616249627
propane,18.5,1.0000062193787966,1451.0649530422008,3.5,1.8262586377097727,2,2122.0951365826763,1850.189396864966,1848.9013855406172,185.62837861615623,1.2980532616249627
methane,18.5,1.0000190733865482,1524.7859081561342,3.25,1.8262586377097727,3,2029.0448708103384,1763.8090099393298,1761.5857150201368,195.1957497839175,1.3049499919460723
methane,18.5,1.0000190733865482,1524.7859081561342,3.25,1.8262586377097727,2,2029.0448708103384,1763.8090099393298,1761.5857150201368,195.1957497839175,1.3049499919460723
propane,18.5,1.0000291582498044,1412.8591273928168,3.25,1.8262586377097727,3,1958.6345150993184,1699.3076398988685,1696.636043610657,180.9485309231133,1.308895043346369
propane,18.5,1.0000291582498044,1412.8591273928168,3.25,1.8262586377097727,2,1958.6345150993184,1699.3076398988685,1696.636043610657,180.9485309231133,1.308895043346369
C2H5OH,18.5,1.0000054208811595,1355.0976466308,2.0,1.8262586377097727,3,1893.7347753575543,1661.9958303976182,1660.9864382624305,173.0689128916605,1.2809563503873953
C2H5OH,18.5,1.0000054208811595,1355.0976466308,2.0,1.8262586377097727,2,1893.7347753575543,1661.9958303976182,1660.9864382624305,173.0689128916605,1.2809563503873953
methane,18.5,1.0000481795379763,1490.0965326424691,3.0,1.8262586377097727,3,1875.2209607494724,1622.9895275711488,1619.6667146274915,190.9576483498869,1.3146792875451017
methane,18.5,1.0000481795379763,1490.0965326424691,3.0,1.8262586377097727,2,1875.2209607494724,1622.9895275711488,1619.6667146274915,190.9576483498869,1.3146792875451017
propane,18.5,1.0000235159951998,1370.1145956951789,3.0,1.8262586377097727,3,1784.3535961933635,1549.2212488414152,1547.0564999398623,175.51246114742042,1.3076670490516873
propane,18.5,1.0000235159951998,1370.1145956951789,3.0,1.8262586377097727,2,1784.3535961933635,1549.2212488414152,1547.0564999398623,175.51246114742042,1.3076670490516873
methane,18.5,1.0000129857905211,1455.3835278900192,2.75,1.8262586377097727,3,1718.451397197705,1495.4538082156955,1493.9550452823714,186.40058940368704,1.3036754719265105
methane,18.5,1.0000129857905211,1455.3835278900192,2.75,1.8262586377097727,2,1718.451397197705,1495.4538082156955,1493.9550452823714,186.40058940368704,1.3036754719265105
propane,18.5,1.000000682339924,1346.8658671614044,2.75,1.8262586377097727,3,1692.032815259444,1479.8197473911655,1479.4177167132052,172.28542936156597,1.293158227856538
propane,18.5,1.000000682339924,1346.8658671614044,2.75,1.8262586377097727,2,1692.032815259444,1479.8197473911655,1479.4177167132052,172.28542936156597,1.293158227856538
methane,18.5,1.0000003128795645,1438.8876569327742,2.5,1.8262586377097727,3,1636.9186624932163,1434.936599492803,1434.93659950565,184.0273659750536,1.2890065350860098
methane,18.5,1.0000003128795645,1438.8876569327742,2.5,1.8262586377097727,2,1636.9186624932163,1434.936599492803,1434.93659950565,184.0273659750536,1.2890065350860098
C2H5OH,18.5,1.0000001665203204,1284.247115076948,1.75,1.8262586377097727,3,1629.7175601378513,1423.2573658687393,1423.257365868762,164.21774438404225,1.2912239949995852
C2H5OH,18.5,1.0000001665203204,1284.247115076948,1.75,1.8262586377097727,2,1629.7175601378513,1423.2573658687393,1423.257365868762,164.21774438404225,1.2912239949995852
propane,18.5,1.0000174491699552,1322.5517521399815,2.5,1.8262586377097727,3,1602.254024789208,1411.3668818164356,1409.890127945329,168.9529690179188,1.2763390080609032
propane,18.5,1.0000174491699552,1322.5517521399815,2.5,1.8262586377097727,2,1602.254024789208,1411.3668818164356,1409.890127945329,168.9529690179188,1.2763390080609032
methane,18.5,1.0000349986072214,1423.2101851596542,2.25,1.8262586377097727,3,1557.1734103604845,1376.5686909711198,1374.5797700127869,181.74482972965683,1.2706940008473353
methane,18.5,1.0000349986072214,1423.2101851596542,2.25,1.8262586377097727,2,1557.1734103604845,1376.5686909711198,1374.5797700127869,181.74482972965683,1.2706940008473353
propane,18.5,1.0001252775845768,1298.090182497802,2.25,1.8262586377097727,3,1510.5367005589264,1345.4880993922934,1342.0496385346787,165.48929370389064,1.252513156540337
propane,18.5,1.0001252775845768,1298.090182497802,2.25,1.8262586377097727,2,1510.5367005589264,1345.4880993922934,1342.0496385346787,165.48929370389064,1.252513156540337
methane,18.5,1.00015260357777,1408.4837544773538,2.0,1.8262586377097727,3,1478.1165584363202,1321.2618782352702,1317.6502681920329,179.50156215584445,1.2486103144708127
methane,18.5,1.00015260357777,1408.4837544773538,2.0,1.8262586377097727,2,1478.1165584363202,1321.2618782352702,1317.6502681920329,179.50156215584445,1.2486103144708127
propane,18.5,1.0003699459041355,1274.094385930625,2.0,1.8262586377097727,3,1421.8485172832625,1284.761651485042,1280.1133380582326,162.00117689227403,1.2252680601715698
propane,18.5,1.0003699459041355,1274.094385930625,2.0,1.8262586377097727,2,1421.8485172832625,1284.761651485042,1280.1133380582326,162.00117689227403,1.2252680601715698
methane,18.5,1.0003611261911822,1394.956864513638,1.75,1.8262586377097727,3,1403.307409688312,1270.0711496490544,1265.5851401945024,177.3695882296841,1.2259255635988122
methane,18.5,1.0003611261911822,1394.956864513638,1.75,1.8262586377097727,2,1403.307409688312,1270.0711496490544,1265.5851401945024,177.3695882296841,1.2259255635988122
C2H5OH,18.5,1.0003458137103542,1210.990378680214,1.5,1.8262586377097727,3,1346.4556266028826,1211.0714007317438,1206.8381440388025,154.11681959828414,1.2287123248099614
C2H5OH,18.5,1.0003458137103542,1210.990378680214,1.5,1.8262586377097727,2,1346.4556266028826,1211.0714007317438,1206.8381440388025,154.11681959828414,1.2287123248099614
propane,18.5,1.0007172867330305,1250.217634927756,1.75,1.8262586377097727,3,1341.6880504260223,1230.083497198751,1224.735731457005,158.53307418361877,1.1998745070707455
propane,18.5,1.0007172867330305,1250.217634927756,1.75,1.8262586377097727,2,1341.6880504260223,1230.083497198751,1224.735731457005,158.53307418361877,1.1998745070707455
methane,18.5,1.0006278142004283,1382.3376578634147,1.5,1.8262586377097727,3,1335.45357888622,1222.9340583211233,1217.861656487961,175.37450170655794,1.2054302492223246
methane,18.5,1.0006278142004283,1382.3376578634147,1.5,1.8262586377097727,2,1335.45357888622,1222.9340583211233,1217.861656487961,175.37450170655794,1.2054302492223246
methane,18.5,1.000907390120041,1369.9372484283451,1.25,1.8262586377097727,3,1274.8171587728284,1178.7095485035877,1173.3944725395463,173.46684955187942,1.188512355774238
methane,18.5,1.000907390120041,1369.9372484283451,1.25,1.8262586377097727,2,1274.8171587728284,1178.7095485035877,1173.3944725395463,173.46684955187942,1.188512355774238
propane,18.5,1.001089403470614,1225.214378333519,1.5,1.8262586377097727,3,1272.0875868997514,1180.2448534031646,1174.680837662064,154.99834349334532,1.1792810902432744
propane,18.5,1.001089403470614,1225.214378333519,1.5,1.8262586377097727,2,1272.0875868997514,1180.2448534031646,1174.680837662064,154.99834349334532,1.1792810902432744
methane,18.5,1.0011651463156728,1356.7403990816013,1.0,1.8262586377097727,3,1219.2869254290672,1135.4534274416037,1130.0886684838074,171.52967396426436,1.1753081100341254
methane,18.5,1.0011651463156728,1356.7403990816013,1.0,1.8262586377097727,2,1219.2869254290672,1135.4534274416037,1130.0886684838074,171.52967396426436,1.1753081100341254
propane,18.5,1.0014314752226028,1197.264534453869,1.25,1.8262586377097727,3,1210.3739562221508,1132.522863670908,1126.9756514341368,151.1849111310377,1.1636143900471951
propane,18.5,1.0014314752226028,1197.264534453869,1.25,1.8262586377097727,2,1210.3739562221508,1132.522863670908,1126.9756514341368,151.1849111310377,1.1636143900471951
C2H5OH,18.5,1.0017153052678234,1171.394493877298,1.25,1.8262586377097727,3,1203.30074821712,1127.5878936433955,1122.16881617055,147.96913801273115,1.1554393731851262
C2H5OH,18.5,1.0017153052678234,1171.394493877298,1.25,1.8262586377097727,2,1203.30074821712,1127.5878936433955,1122.16881617055,147.96913801273115,1.1554393731851262
methane,18.5,1.0013774266687985,1341.1779201218446,0.75,1.8262586377097727,3,1165.328584102871,1090.5176761024686,1085.2139024484368,169.362184013432,1.165596245880974
methane,18.5,1.0013774266687985,1341.1779201218446,0.75,1.8262586377097727,2,1165.328584102871,1090.5176761024686,1085.2139024484368,169.362184013432,1.165596245880974
propane,18.5,1.0017148578422306,1163.6874291004324,1.0,1.8262586377097727,3,1151.2746436886223,1083.1084844757647,1077.6717158447473,146.7442845648929,1.1521924478622951
propane,18.5,1.0017148578422306,1163.6874291004324,1.0,1.8262586377097727,2,1151.2746436886223,1083.1084844757647,1077.6717158447473,146.7442845648929,1.1521924478622951
C2H5OH,18.5,1.001934327502416,1140.7590360844188,1.0,1.8262586377097727,3,1145.411051905743,1084.602934859201,1079.4299595751968,143.74530294276073,1.1443766049092683
C2H5OH,18.5,1.001934327502416,1140.7590360844188,1.0,1.8262586377097727,2,1145.411051905743,1084.602934859201,1079.4299595751968,143.74530294276073,1.1443766049092683
C2H5OH,18.5,1.0021562146561178,1100.0031176102043,0.75,1.8262586377097727,3,1090.4936675527538,1035.409147234864,1030.3746326637015,138.47945520852164,1.1366993481197891
C2H5OH,18.5,1.0021562146561178,1100.0031176102043,0.75,1.8262586377097727,2,1090.4936675527538,1035.409147234864,1030.3746326637015,138.47945520852164,1.1366993481197891
propane,18.5,1.0019156827025757,1119.984299301059,0.75,1.8262586377097727,3,1087.8233610658058,1026.50875137076,1021.2497244812964,141.0998649271028,1.144699244993856
propane,18.5,1.0019156827025757,1119.984299301059,0.75,1.8262586377097727,2,1087.8233610658058,1026.50875137076,1021.2497244812964,141.0998649271028,1.144699244993856
propane,18.0,1.0003323370453612,1625.037293842942,7.75,1.776900296150049,3,3248.785967715888,3058.993992759052,3052.057616479396,204.6453460798413,1.1497094799597023
propane,18.0,1.0003323370453612,1625.037293842942,7.75,1.776900296150049,2,3248.785967715888,3058.993992759052,3052.057616479396,204.6453460798413,1.1497094799597023
methane,18.0,1.000223168055912,1681.686643358384,7.75,1.776900296150049,3,3247.094333839008,3043.830760931841,3037.6642638083067,211.970624329464,1.159633975807904
methane,18.0,1.000223168055912,1681.686643358384,7.75,1.776900296150049,2,3247.094333839008,3043.830760931841,3037.6642638083067,211.970624329464,1.159633975807904
propane,18.0,1.0002839590275916,1627.3854912527745,7.5,1.776900296150049,3,3239.690643818859,3044.6034488260634,3037.9698317290367,205.0171246871683,1.1538485923142343
propane,18.0,1.0002839590275916,1627.3854912527745,7.5,1.776900296150049,2,3239.690643818859,3044.6034488260634,3037.9698317290367,205.0171246871683,1.1538485923142343
methane,18.0,1.0001757136082638,1683.5940103974976,7.5,1.776900296150049,3,3230.8471838659384,3021.092666288257,3014.916414288361,212.31633690601396,1.1647922674046898
methane,18.0,1.0001757136082638,1683.5940103974976,7.5,1.776900296150049,2,3230.8471838659384,3021.092666288257,3014.916414288361,212.31633690601396,1.1647922674046898
propane,18.0,1.000228899904883,1628.901023195412,7.25,1.776900296150049,3,3226.928325592389,3025.2641018167988,3019.066566754354,205.3047875666847,1.1590449412224155
propane,18.0,1.000228899904883,1628.901023195412,7.25,1.776900296150049,2,3226.928325592389,3025.2641018167988,3019.066566754354,205.3047875666847,1.1590449412224155
methane,18.0,1.0001292973136822,1684.762266159346,7.25,1.776900296150049,3,3210.7890268206515,2993.773783225573,2988.303444476197,212.58073810057715,1.1705945248040297
methane,18.0,1.0001292973136822,1684.762266159346,7.25,1.776900296150049,2,3210.7890268206515,2993.773783225573,2988.303444476197,212.58073810057715,1.1705945248040297
propane,18.0,1.0001702499637988,1629.3973213565753,7.0,1.776900296150049,3,3209.7788292824707,3000.17057016965,2994.099272222763,205.49045257438027,1.1654014280978295
propane,18.0,1.0001702499637988,1629.3973213565753,7.0,1.776900296150049,2,3209.7788292824707,3000.17057016965,2994.099272222763,205.49045257438027,1.1654014280978295
propane,18.0,1.0001129399102762,1628.698130672561,6.75,1.776900296150049,3,3187.448912099952,2968.571622251316,2963.4011050976405,205.54646801755692,1.1728476545612911
propane,18.0,1.0001129399102762,1628.698130672561,6.75,1.776900296150049,2,3187.448912099952,2968.571622251316,2963.4011050976405,205.54646801755692,1.1728476545612911
methane,18.0,1.000086757988293,1685.122580075503,7.0,1.776900296150049,3,3186.485645425387,2961.5989529780163,2956.9510393672213,212.75876477993387,1.1769916525470567
methane,18.0,1.000086757988293,1685.122580075503,7.0,1.776900296150049,2,3186.485645425387,2961.5989529780163,2956.9510393672213,212.75876477993387,1.1769916525470567
propane,18.0,1.0000629059857664,1626.658918611701,6.5,1.776900296150049,3,3159.1106417351043,2929.9065202297847,2925.8729195936785,205.45744456705023,1.1812539299636706
propane,18.0,1.0000629059857664,1626.658918611701,6.5,1.776900296150049,2,3159.1106417351043,2929.9065202297847,2925.8729195936785,205.45744456705023,1.1812539299636706
methane,18.0,1.000050743806999,1684.6190504838623,6.75,1.776900296150049,3,3157.5138747131123,2924.343186381105,2920.665622991126,212.84179399916684,1.183886703421244
methane,18.0,1.000050743806999,1684.6190504838623,6.75,1.776900296150049,2,3157.5138747131123,2924.343186381105,2920.665622991126,212.84179399916684,1.183886703421244
C2H5OH,18.0,1.0004836411205391,1569.632570444452,5.25,1.776900296150049,3,3127.824149068137,2958.266154291914,2950.8540570449177,197.4496666669108,1.138323841980305
C2H5OH,18.0,1.0004836411205391,1569.632570444452,5.25,1.776900296150049,2,3127.824149068137,2958.266154291914,2950.8540570449177,197.4496666669108,1.138323841980305
C2H5OH,18.0,1.0004973019412726,1563.6681253465863,5.5,1.776900296150049,3,3126.3152304777377,2957.9640382420966,2950.520204588407,196.6836586319923,1.1374107858868965
C2H5OH,18.0,1.0004973019412726,1563.6681253465863,5.5,1.776900296150049,2,3126.3152304777377,2957.9640382420966,2950.520204588407,196.6836586319923,1.1374107858868965
C2H5OH,18.0,1.0004522196055834,1574.8675385135932,5.0,1.776900296150049,3,3125.3193607792546,2953.062280551713,2945.7542976120644,198.14500239241085,1.140468774355019
C2H5OH,18.0,1.0004522196055834,1574.8675385135932,5.0,1.776900296150049,2,3125.3193607792546,2953.062280551713,2945.7542976120644,198.14500239241085,1.140468774355019
propane,18.0,1.0000255545918506,1623.1792922117588,6.25,1.776900296150049,3,3123.956405858157,2883.8084336803663,2881.107795119613,205.20709938819624,1.1903727578011185
propane,18.0,1.0000255545918506,1623.1792922117588,6.25,1.776900296150049,2,3123.956405858157,2883.8084336803663,2881.107795119613,205.20709938819624,1.1903727578011185
methane,18.0,1.000023378381058,1683.204235347745,6.5,1.776900296150049,3,3123.4726724528305,2881.8470894808397,2879.300506810217,212.82187714553805,1.191178679885016
methane,18.0,1.000023378381058,1683.204235347745,6.5,1.776900296150049,2,3123.4726724528305,2881.8470894808397,2879.300506810217,212.82187714553805,1.191178679885016
C2H5OH,18.0,1.000498816962969,1557.291215392508,5.75,1.776900296150049,3,3121.885706691554,2953.743669877593,2946.296410331677,195.87991399396932,1.137310692792023
C2H5OH,18.0,1.000498816962969,1557.291215392508,5.75,1.776900296150049,2,3121.885706691554,2953.743669877593,2946.296410331677,195.87991399396932,1.137310692792023
C2H5OH,18.0,1.0003963918140866,1578.884410043379,4.75,1.776900296150049,3,3117.250517525048,2940.067549955153,2932.9783198595155,198.7194711272035,1.1444838327561564
C2H5OH,18.0,1.0003963918140866,1578.884410043379,4.75,1.776900296150049,2,3117.250517525048,2940.067549955153,2932.9783198595155,198.7194711272035,1.1444838327561564
C2H5OH,18.0,1.0004920742211014,1550.7036548965727,6.0,1.776900296150049,3,3115.31051082662,2946.7008144650954,2939.2806016240693,195.05913838664048,1.137759810326974
C2H5OH,18.0,1.0004920742211014,1550.7036548965727,6.0,1.776900296150049,2,3115.31051082662,2946.7008144650954,2939.2806016240693,195.05913838664048,1.137759810326974
C2H5OH,18.0,1.0004797119233195,1544.0337444780166,6.25,1.776900296150049,3,3107.145647053088,2937.599394992154,2930.220384766736,194.2347146093211,1.138592211757034
C2H5OH,18.0,1.0004797119233195,1544.0337444780166,6.25,1.776900296150049,2,3107.145647053088,2937.599394992154,2930.220384766736,194.2347146093211,1.138592211757034
C2H5OH,18.0,1.0003113938826087,1580.969768714799,4.5,1.776900296150049,3,3101.436438390687,2916.1309317976384,2909.486612341877,199.0991289374578,1.1512200053954615
C2H5OH,18.0,1.0003113938826087,1580.969768714799,4.5,1.776900296150049,2,3101.436438390687,2916.1309317976384,2909.486612341877,199.0991289374578,1.1512200053954615
C2H5OH,18.0,1.0004635094304166,1537.363060226579,6.5,1.776900296150049,3,3097.796085385935,2926.9810923261107,2919.660251940926,193.41497228149055,1.139701463596508
C2H5OH,18.0,1.0004635094304166,1537.363060226579,6.5,1.776900296150049,2,3097.796085385935,2926.9810923261107,2919.660251940926,193.41497228149055,1.139701463596508
C2H5OH,18.0,1.000444686835589,1530.7435700344645,6.75,1.776900296150049,3,3087.5613382394445,2915.237576159439,2907.992061216632,192.60518525711396,1.1410171193242742
C2H5OH,18.0,1.000444686835589,1530.7435700344645,6.75,1.776900296150049,2,3087.5613382394445,2915.237576159439,2907.992061216632,192.60518525711396,1.1410171193242742
methane,18.0,1.0000061477302256,1680.8308673132806,6.25,1.776900296150049,3,3083.987209933838,2833.985328024045,2832.648145278203,212.6911468597645,1.198788226251186
methane,18.0,1.0000061477302256,1680.8308673132806,6.25,1.776900296150049,2,3083.987209933838,2833.985328024045,2832.648145278203,212.6911468597645,1.198788226251186
propane,18.0,1.0000044018308971,1618.1966645191428,6.0,1.776900296150049,3,3081.257175796421,2830.1262495779733,2829.0274466985297,204.7816978457633,1.1999156480692916
propane,18.0,1.0000044018308971,1618.1966645191428,6.0,1.776900296150049,2,3081.257175796421,2830.1262495779733,2829.0274466985297,204.7816978457633,1.1999156480692916
C2H5OH,18.0,1.0004241068134745,1524.2083005739046,7.0,1.776900296150049,3,3076.666141283237,2902.661089387011,2895.5030795975567,191.80865447839727,1.1424908377785363
C2H5OH,18.0,1.0004241068134745,1524.2083005739046,7.0,1.776900296150049,2,3076.666141283237,2902.661089387011,2895.5030795975567,191.80865447839727,1.1424908377785363
C2H5OH,18.0,1.0002029053499504,1580.2035296623042,4.25,1.776900296150049,3,3074.914243608923,2877.36663538839,2871.061715310907,199.1895514479918,1.1614883745010307
C2H5OH,18.0,1.0002029053499504,1580.2035296623042,4.25,1.776900296150049,2,3074.914243608923,2877.36663538839,2871.061715310907,199.1895514479918,1.1614883745010307
C2H5OH,18.0,1.0004023935041666,1517.777951471703,7.25,1.776900296150049,3,3065.281717704306,2889.458493208273,2882.405725197891,191.02741336789512,1.1440881565191188
C2H5OH,18.0,1.0004023935041666,1517.777951471703,7.25,1.776900296150049,2,3065.281717704306,2889.458493208273,2882.405725197891,191.02741336789512,1.1440881565191188
C2H5OH,18.0,1.0003800211007865,1511.465218384628,7.5,1.776900296150049,3,3053.540151030244,2875.806065865671,2868.8614586776644,190.26263946788387,1.145783567185369
C2H5OH,18.0,1.0003800211007865,1511.465218384628,7.5,1.776900296150049,2,3053.540151030244,2875.806065865671,2868.8614586776644,190.26263946788387,1.145783567185369
C2H5OH,18.0,1.000357351538097,1505.2774297631788,7.75,1.776900296150049,3,3041.54442519332,2861.8294339774666,2855.010863046156,189.51479298003247,1.1475570072579702
C2H5OH,18.0,1.000357351538097,1505.2774297631788,7.75,1.776900296150049,2,3041.54442519332,2861.8294339774666,2855.010863046156,189.51479298003247,1.1475570072579702
methane,18.0,1.0000000061943937,1677.441606892094,6.0,1.776900296150049,3,3038.7033634808013,2780.6361880422933,2780.636187853191,212.4404614936104,1.20665390643206
methane,18.0,1.0000000061943937,1677.441606892094,6.0,1.776900296150049,2,3038.7033634808013,2780.6361880422933,2780.636187853191,212.4404614936104,1.20665390643206
C2H5OH,18.0,1.0000955530768627,1575.6666795777196,4.0,1.776900296150049,3,3033.9755208340816,2820.0686676745627,2815.376256248643,198.8751314109502,1.175209666944212
C2H5OH,18.0,1.0000955530768627,1575.6666795777196,4.0,1.776900296150049,2,3033.9755208340816,2820.0686676745627,2815.376256248643,198.8751314109502,1.175209666944212
propane,18.0,1.0000007440241707,1611.6616617192587,5.75,1.776900296150049,3,3030.4011627690634,2768.839927052278,2768.273509665765,204.1692174590285,1.2097414339626311
propane,18.0,1.0000007440241707,1611.6616617192587,5.75,1.776900296150049,2,3030.4011627690634,2768.839927052278,2768.273509665765,204.1692174590285,1.2097414339626311
methane,18.0,1.0000055818319695,1672.960123548544,5.75,1.776900296150049,3,2987.272561067913,2721.655475413485,2720.257511397852,212.05885980877883,1.2149432694491968
